Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude
17,Koramangala,137,12.98691075,77.47755719
6,Malleshwaram,129,13.00904999,77.69881998
6,Jayanagar,30,12.97266604,77.5899495
19,Koramangala,71,12.87922005,77.52897503
20,HSR Layout,148,13.03352506,77.47125663
15,Basavanagudi,93,13.05976954,77.64205155
19,HSR Layout,27,13.00880656,77.46269056
2,Basavanagudi,63,12.89229025,77.68732816
8,BTM Layout,81,12.86863811,77.6812256
7,HSR Layout,31,12.92540098,77.54688281
8,Koramangala,147,12.85924753,77.5916862
13,Basavanagudi,114,13.05980475,77.65076588
15,BTM Layout,102,13.02576511,77.73773716
12,Marathahalli,93,12.99092217,77.60604531
15,Jayanagar,190,13.07240813,77.74900392
14,Whitefield,135,12.87752337,77.54753174
7,BTM Layout,165,13.02861494,77.60794758
17,Koramangala,71,12.88665805,77.48468467
5,Koramangala,86,12.86523136,77.61693187
20,Jayanagar,136,12.88322613,77.61089399
10,Jayanagar,185,13.08773502,77.70464417
19,BTM Layout,28,12.96010835,77.74896548
18,Malleshwaram,82,12.86224892,77.74585343
10,Jayanagar,95,12.99590866,77.52089036
2,Malleshwaram,17,12.89992852,77.55153367
6,Marathahalli,139,12.8517091,77.5323971
3,Koramangala,143,13.03959645,77.50990387
19,BTM Layout,158,12.88871577,77.4950408
5,Jayanagar,95,13.08562162,77.6035232
7,Marathahalli,121,12.99819997,77.71174963
7,BTM Layout,6,12.87174896,77.62696027
10,Basavanagudi,12,12.90445611,77.7117991
1,Whitefield,87,13.00271116,77.73784839
11,Basavanagudi,189,12.93452818,77.56494243
7,Indiranagar,103,12.98303576,77.70070034
6,Malleshwaram,104,13.04987801,77.46570057
6,Indiranagar,164,13.04815038,77.59432195
13,Yelahanka,35,13.0244967,77.56048896
16,Marathahalli,67,13.07151358,77.51145557
13,Malleshwaram,106,12.89984017,77.58151784
2,Marathahalli,92,12.89431037,77.58311076
19,Basavanagudi,63,13.04983738,77.69256188
19,HSR Layout,83,12.93022234,77.71067558
19,Malleshwaram,168,12.9780456,77.64708513
18,Koramangala,82,13.03598804,77.64001645
6,Marathahalli,31,12.94898309,77.48305472
2,Koramangala,37,12.88254058,77.62257854
19,HSR Layout,133,13.0198643,77.53233343
6,Jayanagar,115,13.05428985,77.53842882
20,Marathahalli,121,12.85319932,77.4784324
15,Indiranagar,132,12.99063803,77.64076045
6,Marathahalli,118,12.96735127,77.62514252
3,Jayanagar,154,12.914899,77.51608177
11,Basavanagudi,152,12.89025714,77.52891108
8,BTM Layout,167,12.89700933,77.68190036
18,Indiranagar,184,13.0312433,77.68788001
17,Indiranagar,182,12.98404878,77.59792539
19,HSR Layout,38,13.0952886,77.49470081
19,Basavanagudi,110,12.9108077,77.46667771
17,Indiranagar,182,13.08922604,77.53144066
4,Whitefield,147,12.97877739,77.66935573
7,Koramangala,26,12.88650659,77.63024499
5,Malleshwaram,127,12.88704476,77.66543203
16,Whitefield,52,13.002142,77.59152439
6,BTM Layout,118,13.05785569,77.67641176
14,Marathahalli,61,13.03692788,77.59424174
20,Basavanagudi,195,13.01390684,77.47520443
2,Yelahanka,150,12.89302702,77.47395749
18,Yelahanka,145,12.877085,77.69945082
18,Whitefield,139,12.85006201,77.6388873
13,Indiranagar,111,12.87544847,77.53373812
18,Marathahalli,167,13.04159165,77.67715263
17,Basavanagudi,189,13.0738121,77.49072059
13,Jayanagar,49,12.91008761,77.64357304
12,Marathahalli,107,13.04872356,77.74684578
3,Malleshwaram,93,12.89971219,77.49500586
7,HSR Layout,124,12.91231792,77.49258346
1,Basavanagudi,61,12.90603952,77.59035032
5,Marathahalli,140,12.86293248,77.64279842
1,Basavanagudi,141,12.89851532,77.4579639
4,Jayanagar,58,12.94338584,77.59990127
1,Indiranagar,11,12.95136743,77.47495111
13,BTM Layout,192,12.9273666,77.52239713
14,HSR Layout,159,12.97868132,77.66371929
15,HSR Layout,139,12.94449956,77.67165948
17,Indiranagar,122,13.09259116,77.66891974
12,Malleshwaram,105,13.05183761,77.4695439
7,Yelahanka,171,13.08274434,77.68602893
19,BTM Layout,36,12.98935674,77.5796621
3,Whitefield,130,13.01958491,77.59259287
18,Whitefield,87,12.89166909,77.57590714
4,BTM Layout,61,13.03819644,77.70710671
3,Malleshwaram,164,12.90899278,77.65399111
12,Malleshwaram,78,12.88645823,77.60000775
12,Jayanagar,49,12.86046484,77.70028611
17,Koramangala,155,12.96805756,77.69160905
6,Marathahalli,140,12.92169731,77.45151325
15,Malleshwaram,186,13.09668179,77.59366399
2,Whitefield,6,12.91245858,77.46267383
8,Indiranagar,44,13.06663582,77.54215594
14,Whitefield,175,12.92910969,77.6911512
5,Koramangala,23,13.03728171,77.73321571
3,BTM Layout,115,13.01496033,77.52262
10,Koramangala,98,12.99044589,77.45642754
7,Basavanagudi,108,12.95420624,77.5707009
11,Marathahalli,96,13.01777625,77.55053565
15,Basavanagudi,26,12.95181959,77.65308985
2,Jayanagar,135,12.98702506,77.5985173
5,Malleshwaram,160,12.99745043,77.56965418
11,Jayanagar,33,12.91683881,77.51886668
8,Koramangala,82,12.93493412,77.69854412
13,Basavanagudi,148,12.85451252,77.52451679
11,Indiranagar,95,13.06303975,77.46642049
17,Marathahalli,197,13.03899579,77.61938315
15,Indiranagar,180,12.89588261,77.54520462
1,Indiranagar,170,12.94051211,77.66373054
19,Indiranagar,129,12.95526737,77.4742615
16,BTM Layout,191,12.93359467,77.73989227
19,Malleshwaram,7,13.0495607,77.5060574
13,Malleshwaram,124,13.03135518,77.55711707
4,Basavanagudi,58,13.04178968,77.59428649
11,Indiranagar,86,13.07603251,77.71703525
18,HSR Layout,178,12.99878781,77.66676227
18,Marathahalli,34,13.00363358,77.49344854
10,HSR Layout,51,13.03048353,77.58158409
17,Jayanagar,120,13.02030815,77.61287356
13,Basavanagudi,138,13.06745325,77.66063772
14,Marathahalli,111,13.04254955,77.6215443
7,Koramangala,106,12.88011465,77.58720047
10,Basavanagudi,26,13.08208965,77.67966429
3,Jayanagar,32,13.02077482,77.56341729
2,Jayanagar,124,12.88178648,77.74615181
19,Jayanagar,170,13.04299343,77.73433475
7,HSR Layout,190,12.93960313,77.66221412
5,Malleshwaram,12,13.05149448,77.71478358
3,Marathahalli,168,13.08885149,77.56795265
2,Koramangala,87,12.91381051,77.62444107
6,Yelahanka,78,13.06435276,77.53179655
14,Yelahanka,34,13.04339034,77.71569179
7,Indiranagar,70,13.01779623,77.59130751
2,BTM Layout,155,12.94623014,77.61084308
11,Basavanagudi,8,12.87746552,77.70937024
3,BTM Layout,175,12.97097421,77.68918355
9,Yelahanka,81,12.87641666,77.54652296
8,Yelahanka,26,12.97503681,77.47622828
11,Whitefield,57,13.05507332,77.49862796
18,Koramangala,135,13.09940953,77.55172876
1,Whitefield,26,12.89950218,77.54158725
15,Indiranagar,187,12.90196451,77.46149316
4,Whitefield,114,13.05272083,77.57961954
4,Basavanagudi,118,12.96726466,77.4817551
10,HSR Layout,197,13.07895115,77.51626692
11,Indiranagar,116,13.04224906,77.68624495
18,HSR Layout,47,13.03410694,77.59846386
15,Indiranagar,102,12.87548843,77.56188592
3,Whitefield,124,12.85896889,77.5056306
7,Yelahanka,163,12.9291907,77.70988403
7,HSR Layout,158,12.90432459,77.72110693
17,Marathahalli,178,13.02807722,77.60560341
20,Indiranagar,24,12.96268343,77.72638242
16,BTM Layout,30,12.98078659,77.58943669
16,Malleshwaram,54,13.05343537,77.48217274
8,Marathahalli,67,12.96962617,77.45511187
3,Marathahalli,32,12.98623158,77.48851334
20,Jayanagar,8,13.06058007,77.6367969
15,Jayanagar,178,12.95783395,77.54627156
1,Jayanagar,175,12.87078168,77.6444927
10,Koramangala,46,12.9804263,77.60239284
2,Yelahanka,80,12.99484042,77.54990377
7,BTM Layout,35,12.9779492,77.51560394
14,Malleshwaram,189,12.91451238,77.47431312
16,Basavanagudi,89,12.90592252,77.68471732
15,HSR Layout,79,12.94243909,77.69570125
7,Marathahalli,179,12.89155718,77.61243524
13,Koramangala,191,13.01650592,77.4971284
10,HSR Layout,136,13.00366873,77.52905871
9,Koramangala,34,13.0080989,77.73654357
9,Whitefield,25,12.90619937,77.51778224
6,Koramangala,113,12.91163225,77.46704144
12,Whitefield,172,13.04684756,77.61501484
20,Whitefield,83,13.02252794,77.52857419
20,Basavanagudi,43,13.06879496,77.73723047
14,Malleshwaram,126,12.95087643,77.62243037
20,Basavanagudi,178,12.98683196,77.73974442
7,Koramangala,13,13.03469443,77.68567299
8,Yelahanka,174,13.09353874,77.66692544
8,Whitefield,125,13.09740795,77.69910938
8,Malleshwaram,76,13.09979385,77.63146566
2,Koramangala,87,13.07263162,77.45333639
14,Marathahalli,181,13.0099127,77.56773943
10,Malleshwaram,191,12.85174274,77.51570543
18,Marathahalli,104,13.02488594,77.5802938
18,Whitefield,130,12.90964988,77.59116486
18,HSR Layout,40,12.86429179,77.48834932
16,BTM Layout,23,13.02429611,77.45702946
20,Whitefield,187,13.03900273,77.49146009
5,Jayanagar,69,13.01485828,77.70722814
20,Jayanagar,34,12.94129245,77.67675626
5,Yelahanka,155,12.97775103,77.68966787
20,Malleshwaram,55,13.08373691,77.53289199
10,BTM Layout,106,13.03240274,77.52082976
17,Marathahalli,4,12.97617106,77.46121172
13,Indiranagar,196,12.99836229,77.59168054
17,Jayanagar,70,13.0819209,77.56472266
18,BTM Layout,155,12.94844563,77.70076583
13,Yelahanka,47,12.87546093,77.65456027
17,Koramangala,114,12.93145656,77.49328578
15,BTM Layout,117,12.95380005,77.74614654
12,Koramangala,118,12.91824097,77.68119222
10,Malleshwaram,168,12.9822431,77.66607125
13,Basavanagudi,155,12.92621447,77.51498467
11,Koramangala,7,12.8757949,77.72154698
3,Malleshwaram,151,12.89701713,77.59217623
10,Whitefield,192,13.07953902,77.53929679
11,Malleshwaram,113,13.00739891,77.64645008
6,Marathahalli,98,12.92857718,77.51352559
1,BTM Layout,29,12.94172948,77.72226969
6,HSR Layout,189,12.97334579,77.7063031
5,Basavanagudi,172,13.01828251,77.58947341
7,Koramangala,115,12.99554497,77.50719723
12,Basavanagudi,197,13.08317453,77.59895124
12,BTM Layout,155,13.00643721,77.49474147
7,BTM Layout,140,13.07769799,77.53095467
2,Koramangala,145,12.85135754,77.59481972
1,Yelahanka,37,13.07263987,77.45634192
18,HSR Layout,34,13.03036465,77.67971678
12,Koramangala,164,12.89304836,77.50907446
7,Indiranagar,134,12.9157595,77.70998338
19,Basavanagudi,96,12.9857025,77.45667795
3,Indiranagar,160,12.88123454,77.60963951
10,Basavanagudi,73,13.04634207,77.68299529
11,Whitefield,122,13.04779347,77.52138453
5,Basavanagudi,150,12.92523725,77.66226592
2,BTM Layout,10,12.86745425,77.66626035
8,Malleshwaram,29,13.09721186,77.6413531
14,Indiranagar,139,12.91268222,77.55927582
8,Indiranagar,92,12.86688966,77.68551944
6,Jayanagar,194,12.93249124,77.63853012
1,Basavanagudi,56,13.09225082,77.62711646
1,HSR Layout,85,13.0482319,77.69574838
8,Marathahalli,95,12.97008327,77.52339141
11,Indiranagar,58,12.92633261,77.51974639
18,Basavanagudi,52,12.95582652,77.56593407
10,BTM Layout,61,12.8543414,77.47193992
12,Marathahalli,17,13.02959262,77.55121804
20,Yelahanka,30,12.87491107,77.57188162
16,Malleshwaram,72,12.97975939,77.59851745
5,Basavanagudi,37,12.99146126,77.52620404
16,Whitefield,133,12.85042244,77.72205273
12,Marathahalli,154,13.09496966,77.53552351
6,Yelahanka,198,12.92553476,77.70546523
5,Basavanagudi,80,12.86930606,77.58348573
1,Basavanagudi,129,13.06359714,77.66544701
19,Marathahalli,137,12.88798815,77.48327072
10,Marathahalli,71,12.85623878,77.61339117
14,Marathahalli,107,12.97367267,77.73824777
3,Koramangala,192,12.88247925,77.64987536
6,Malleshwaram,152,13.09560577,77.69608678
5,Indiranagar,133,12.85260275,77.52832114
17,Marathahalli,179,12.86279934,77.69005068
18,Marathahalli,166,13.05832099,77.55537601
12,Koramangala,157,12.90993792,77.59552343
5,BTM Layout,174,13.07789919,77.50638732
9,Yelahanka,180,12.92778426,77.59570952
12,HSR Layout,121,12.86744566,77.60471055
20,Basavanagudi,174,12.85264795,77.63669815
9,Basavanagudi,75,12.92064182,77.71059014
3,Marathahalli,68,12.96843264,77.54145535
1,Koramangala,187,12.85025403,77.74524103
15,Malleshwaram,138,12.9952768,77.70430699
10,HSR Layout,98,12.93341539,77.57087679
14,BTM Layout,132,12.94753838,77.51799909
7,Jayanagar,52,12.91535274,77.47144837
4,BTM Layout,74,12.9822613,77.52030926
5,Jayanagar,18,12.90753066,77.71535688
20,Koramangala,76,12.88370552,77.53760942
16,Malleshwaram,179,13.07266177,77.49139394
3,HSR Layout,151,12.94763875,77.45680238
17,Jayanagar,108,12.86923259,77.5393041
13,Marathahalli,153,12.90758069,77.51484581
6,Indiranagar,60,12.92748574,77.4806607
5,Indiranagar,37,13.04241158,77.73532574
16,Marathahalli,196,12.85556387,77.53028656
11,Malleshwaram,77,12.96956237,77.45185305
17,Whitefield,146,12.95192312,77.73328268
5,Basavanagudi,126,13.0921001,77.62355396
6,BTM Layout,29,12.89501875,77.47484389
10,Jayanagar,108,13.00696769,77.45942659
1,Indiranagar,30,12.90054922,77.48235472
10,Marathahalli,119,12.98710551,77.62744726
17,HSR Layout,102,12.98876581,77.46856148
3,HSR Layout,7,12.86883668,77.62044218
2,Jayanagar,169,12.96411282,77.64576231
17,Whitefield,74,12.96528903,77.49427303
4,Yelahanka,37,12.92978417,77.59652982
2,Yelahanka,27,12.91928964,77.73916398
5,Koramangala,21,12.90607449,77.70094653
10,Malleshwaram,43,12.85148527,77.6670093
1,Malleshwaram,51,12.85045407,77.60532054
1,BTM Layout,93,12.9974468,77.56828243
4,BTM Layout,71,12.92286598,77.58543042
7,Yelahanka,13,12.89197216,77.679383
14,Jayanagar,109,13.0211838,77.61628939
14,Indiranagar,181,12.98222614,77.6793962
18,Indiranagar,191,13.07873957,77.74096189
2,Marathahalli,114,13.05775423,77.64215425
1,Jayanagar,185,13.0316823,77.63093107
16,Indiranagar,153,12.88164549,77.57184858
18,Whitefield,125,13.01652218,77.50902619
16,Basavanagudi,105,13.02348161,77.56226022
6,Malleshwaram,141,13.04083315,77.60602916
10,Whitefield,37,12.91578318,77.4604567
2,Indiranagar,158,13.01007438,77.59274151
7,Basavanagudi,140,13.00456961,77.7086448
17,Marathahalli,193,12.94632751,77.74298731
3,BTM Layout,18,13.01587675,77.7066646
20,Jayanagar,122,12.87167389,77.50159452
12,Jayanagar,85,13.01087626,77.49650396
2,Indiranagar,117,13.0015039,77.56799366
7,Koramangala,118,12.9026561,77.51762914
17,Indiranagar,62,13.0545534,77.65279835
19,BTM Layout,24,13.0686035,77.47536743
12,BTM Layout,60,12.90262099,77.58311577
9,Marathahalli,145,12.86899027,77.53410687
14,Yelahanka,106,13.00089387,77.62862087
2,BTM Layout,60,12.96997938,77.68911951
4,BTM Layout,9,12.95689856,77.72706894
19,Malleshwaram,180,13.04025208,77.73915582
16,Whitefield,143,13.09241566,77.55535836
17,Malleshwaram,77,12.96941593,77.70675433
2,Indiranagar,156,12.85153877,77.62758892
17,BTM Layout,81,12.99906678,77.65767662
19,HSR Layout,126,13.01349147,77.70533917
8,Basavanagudi,137,13.05700458,77.48903396
20,Indiranagar,56,12.89985175,77.73422218
6,Marathahalli,94,12.98108191,77.61421913
12,Marathahalli,127,12.96178288,77.550801
18,Indiranagar,36,13.01611012,77.55161938
2,Jayanagar,128,12.86598577,77.6753001
19,Yelahanka,184,13.07100323,77.65359796
10,Whitefield,20,12.97778935,77.66884403
3,Yelahanka,55,13.06926136,77.52589865
12,Basavanagudi,60,12.93505928,77.50105886
16,Marathahalli,163,13.01338055,77.6665579
12,Marathahalli,129,13.08918129,77.53954422
8,Indiranagar,45,13.0858448,77.51673085
5,Marathahalli,197,13.08602569,77.51438255
11,Jayanagar,168,12.86073671,77.49452028
10,Yelahanka,166,12.950754,77.5780447
3,Marathahalli,24,12.86519531,77.52828457
9,Koramangala,4,12.92736925,77.71815964
12,HSR Layout,91,12.89364452,77.65674189
6,Koramangala,197,13.00503436,77.67315861
19,Indiranagar,107,13.04518654,77.57108315
16,Basavanagudi,13,12.97833674,77.63006286
14,HSR Layout,149,13.04886827,77.60023935
4,BTM Layout,101,12.85320332,77.50023544
18,Koramangala,160,13.05511909,77.46435611
10,Jayanagar,166,12.89459006,77.65505554
18,Whitefield,95,12.96523398,77.48635174
12,Basavanagudi,160,12.9606464,77.46720475
19,Basavanagudi,57,13.06828888,77.5825602
8,Jayanagar,176,13.09149479,77.67140791
1,Jayanagar,158,12.91378024,77.68066053
14,Koramangala,71,12.86685329,77.71204088
6,HSR Layout,166,13.01263045,77.50976421
14,Indiranagar,172,12.97571015,77.74568732
2,Marathahalli,154,12.99142629,77.67896272
9,Basavanagudi,100,12.86156755,77.497164
12,Koramangala,107,13.04382746,77.70221639
5,Koramangala,90,12.90808835,77.59968778
2,Koramangala,108,12.9337342,77.46996391
19,Malleshwaram,130,12.90708843,77.48961253
7,Yelahanka,43,13.08648614,77.58016798
7,Whitefield,43,12.89218045,77.60915204
10,Indiranagar,63,13.03307975,77.73424773
17,BTM Layout,73,12.91143682,77.51471374
14,Yelahanka,186,12.9562299,77.59223135
11,Koramangala,117,13.09901547,77.51776684
20,HSR Layout,48,12.87514419,77.61752021
6,Koramangala,5,13.07033981,77.72279542
8,HSR Layout,76,13.08651247,77.62032517
19,Jayanagar,35,13.02455682,77.60302116
19,Malleshwaram,93,12.85249055,77.67503882
17,Basavanagudi,144,13.05519965,77.49428406
18,Indiranagar,83,13.07056798,77.7216845
12,Indiranagar,177,13.09523354,77.62329019
9,BTM Layout,60,13.05982894,77.65589282
16,Marathahalli,107,12.96139674,77.69568823
18,BTM Layout,117,13.02216242,77.64051135
16,Jayanagar,51,12.97128213,77.64236156
16,Yelahanka,127,12.93825459,77.66888643
4,BTM Layout,91,13.00660662,77.46567097
7,Indiranagar,82,13.04245811,77.56466315
1,Malleshwaram,59,13.0089752,77.73888102
20,Jayanagar,64,13.05664459,77.52738076
1,Basavanagudi,105,12.89409374,77.61267663
8,BTM Layout,141,12.94342364,77.50262824
8,HSR Layout,154,12.92814645,77.54698229
10,Malleshwaram,70,12.89853178,77.66512401
1,Whitefield,131,12.96079358,77.64292821
14,Indiranagar,12,13.08696822,77.57429491
14,Koramangala,41,12.98450207,77.73142286
10,Basavanagudi,105,12.92160122,77.68251404
19,Indiranagar,65,12.93851515,77.53037715
16,Jayanagar,63,13.00326893,77.58963389
9,HSR Layout,178,12.93818669,77.71341035
20,BTM Layout,175,12.98458668,77.45673923
16,Jayanagar,8,12.91853997,77.62443989
20,Malleshwaram,159,12.93648282,77.51958812
8,HSR Layout,11,13.02643196,77.46914604
7,Koramangala,17,12.99615459,77.72385832
11,Marathahalli,155,12.87337172,77.69488491
6,BTM Layout,124,13.09329563,77.50558807
15,Basavanagudi,95,12.86233423,77.70108395
19,Indiranagar,155,12.87073489,77.49392822
14,HSR Layout,115,13.02534651,77.59284841
15,BTM Layout,123,13.02700453,77.66773199
6,Basavanagudi,87,12.85473388,77.61014168
10,Yelahanka,56,13.01068847,77.70523421
14,Jayanagar,197,12.858315,77.63506336
16,Indiranagar,94,13.0901925,77.57958549
13,Whitefield,98,13.02403565,77.72754863
11,Yelahanka,175,12.89664453,77.4608884
3,Basavanagudi,19,12.8895262,77.59651966
8,Yelahanka,57,12.99241558,77.64823446
3,BTM Layout,159,13.00837968,77.70081752
2,HSR Layout,16,13.05780941,77.61234696
14,Whitefield,45,13.07583029,77.71565532
20,Marathahalli,155,12.94813336,77.57788305
15,HSR Layout,189,13.06102121,77.54513858
3,Marathahalli,154,12.98559501,77.74214361
1,Basavanagudi,157,12.96764554,77.65015429
15,Koramangala,113,13.02474266,77.57773346
20,HSR Layout,121,12.87579874,77.71345692
2,Basavanagudi,103,12.91634663,77.65492412
18,BTM Layout,127,13.05419067,77.64138041
1,Marathahalli,44,12.97601971,77.66856138
9,Basavanagudi,109,13.07701086,77.67148793
3,Indiranagar,157,12.87217593,77.59789502
2,Marathahalli,109,12.9283532,77.57579227
4,BTM Layout,110,12.93888747,77.7227848
16,Indiranagar,111,12.95568008,77.59917432
1,Basavanagudi,130,13.09670501,77.51474649
9,Yelahanka,134,12.92766568,77.60648084
8,Malleshwaram,9,12.97967061,77.46032663
6,HSR Layout,15,12.98401783,77.66699551
20,Whitefield,58,13.04269948,77.48809522
18,BTM Layout,2,12.97946725,77.48351728
16,Koramangala,131,13.00143435,77.73390684
8,Whitefield,180,13.03833201,77.681767
4,Basavanagudi,55,12.875283,77.57426863
3,Indiranagar,53,13.09086803,77.52187284
15,Marathahalli,94,13.06157604,77.70304714
6,Whitefield,72,12.94719315,77.74057515
1,Indiranagar,40,13.0321044,77.60250623
18,Malleshwaram,39,13.04058128,77.62402282
11,Marathahalli,171,13.06256161,77.52291605
3,HSR Layout,141,12.89707921,77.62677508
13,Yelahanka,104,13.02592569,77.57017929
17,Malleshwaram,105,12.85833513,77.70367355
18,Marathahalli,165,12.87889478,77.56313391
14,Malleshwaram,55,13.04401674,77.64463374
7,HSR Layout,160,13.05325075,77.5110398
7,Indiranagar,142,12.99810911,77.47720185
14,Marathahalli,65,12.99542149,77.46210657
15,Basavanagudi,155,13.03737786,77.57469363
12,BTM Layout,24,13.07652121,77.49905862
12,Whitefield,115,12.95527879,77.74804406
8,Yelahanka,113,12.87870528,77.68951502
16,Jayanagar,22,13.05974985,77.65801195
9,Koramangala,78,12.93541104,77.69099554
2,Indiranagar,45,12.88344644,77.52882418
14,BTM Layout,136,13.0036541,77.71377919
16,Koramangala,195,12.99452098,77.74869092
5,Jayanagar,64,12.96856155,77.53695634
5,Marathahalli,97,13.06494931,77.74539461
20,Malleshwaram,115,12.91805646,77.54611896
18,BTM Layout,175,12.85330882,77.45351694
18,Yelahanka,21,12.93086718,77.56016422
5,HSR Layout,160,12.85242649,77.7492545
11,Basavanagudi,105,12.9858978,77.64054538
13,Whitefield,45,12.94456207,77.65864176
3,Malleshwaram,44,13.05348569,77.52150415
17,Indiranagar,41,13.04939634,77.49377603
18,Koramangala,96,12.95865962,77.71565313
14,Indiranagar,180,12.90412132,77.57401766
12,Indiranagar,139,12.95560747,77.45123228
14,BTM Layout,101,13.01032943,77.53827379
18,HSR Layout,115,12.8975515,77.50871963
20,Koramangala,18,13.04326165,77.63113168
2,Koramangala,139,12.93264005,77.67683695
7,Koramangala,27,13.08304425,77.59924955
15,Indiranagar,171,12.97796763,77.50576971
10,BTM Layout,102,13.06178163,77.46738934
15,Indiranagar,193,13.00397315,77.5440602
17,Basavanagudi,182,12.98865046,77.69178901
11,Basavanagudi,29,13.02053253,77.57585406
2,Koramangala,149,13.05287278,77.52567533
18,HSR Layout,29,13.01112688,77.45621743
4,HSR Layout,137,13.04931017,77.59881862
9,Koramangala,189,12.89761629,77.65544663
17,Marathahalli,190,12.91937914,77.50709884
17,Yelahanka,102,12.90743071,77.61115665
17,Koramangala,91,13.0495758,77.57622162
16,BTM Layout,5,12.87153214,77.6611843
20,BTM Layout,97,13.0489658,77.70818147
8,BTM Layout,15,12.94726057,77.54211467
15,Koramangala,185,12.86987679,77.72143132
1,BTM Layout,5,12.95610657,77.66208554
19,BTM Layout,148,12.92512558,77.46114983
15,Jayanagar,101,12.99798805,77.68737287
9,Jayanagar,81,12.96813166,77.59838812
5,Whitefield,114,12.92419435,77.73363827
16,Marathahalli,4,13.06556649,77.54708945
13,Malleshwaram,184,12.95170536,77.6273641
16,Indiranagar,34,12.9676725,77.73684385
11,BTM Layout,40,13.06165713,77.53134792
13,Whitefield,197,12.87226415,77.59158606
6,Basavanagudi,196,12.94747329,77.67574865
20,HSR Layout,150,12.95071417,77.65732961
17,Malleshwaram,127,12.97395641,77.70161098
5,Whitefield,142,12.87653015,77.605939
17,HSR Layout,196,12.87566503,77.54567636
1,Koramangala,136,12.95410399,77.61052538
5,Marathahalli,128,12.85825725,77.55498801
5,Jayanagar,67,12.91374609,77.50292916
7,Koramangala,174,12.90029419,77.61649091
16,Koramangala,157,12.97234657,77.46451417
18,Whitefield,114,12.85278989,77.46097259
6,Marathahalli,119,13.01893336,77.46937206
2,Yelahanka,94,13.06389683,77.65178335
13,BTM Layout,12,13.02668538,77.57209606
10,Marathahalli,52,13.05451954,77.59823455
20,Whitefield,186,13.0108291,77.55301966
11,HSR Layout,2,12.97684176,77.52609087
2,Malleshwaram,1,12.9047554,77.55749155
8,HSR Layout,55,12.91990659,77.50801345
19,Koramangala,104,12.929427,77.65362737
20,Basavanagudi,99,12.85950442,77.48052065
17,Basavanagudi,162,13.07827219,77.60507021
16,Basavanagudi,192,13.07507568,77.5930481
10,Marathahalli,68,12.87694446,77.54057709
5,Yelahanka,82,12.98917339,77.48068682
14,Yelahanka,140,12.96691032,77.66100731
19,Yelahanka,50,13.0208535,77.62086211
4,Marathahalli,21,13.00075442,77.69284291
20,Indiranagar,10,12.88108045,77.52065711
16,Yelahanka,85,13.01501941,77.68746923
15,Whitefield,104,13.00221808,77.53758372
9,Jayanagar,89,12.98280591,77.48377722
3,Indiranagar,114,12.95060157,77.49047489
9,HSR Layout,115,13.08873025,77.51631754
18,Basavanagudi,198,13.06235989,77.65472867
4,Indiranagar,14,12.99627124,77.52318852
19,BTM Layout,168,12.85159446,77.63116129
4,Marathahalli,104,12.95803081,77.52695683
9,Indiranagar,82,13.02508493,77.55956704
1,Marathahalli,30,12.87932356,77.71691638
1,Jayanagar,14,12.9516374,77.60010861
20,Koramangala,180,12.89793131,77.63007555
19,Yelahanka,110,12.93453575,77.50678305
3,HSR Layout,145,12.8566673,77.48945182
10,Malleshwaram,62,12.8816831,77.57395408
12,Marathahalli,110,12.96368921,77.70661565
18,BTM Layout,150,13.07454748,77.5222771
14,Whitefield,53,12.97264541,77.63650774
10,Koramangala,160,12.96326937,77.71162887
10,Koramangala,76,13.04689235,77.73032313
18,Jayanagar,55,12.91695752,77.74813708
1,Basavanagudi,22,12.87376719,77.67888715
15,Malleshwaram,166,12.90239316,77.47250304
8,Basavanagudi,178,13.04782521,77.7114386
3,HSR Layout,103,13.01926198,77.71569106
18,Koramangala,194,12.8728833,77.61718485
9,Malleshwaram,45,13.01677329,77.4702295
16,Jayanagar,119,13.08288787,77.59299959
15,Basavanagudi,8,12.86123874,77.51321001
5,Yelahanka,65,13.00410452,77.58263212
13,Malleshwaram,168,12.94479114,77.66723794
20,Malleshwaram,5,12.97525786,77.65026519
7,Marathahalli,45,12.9820447,77.68399755
16,Yelahanka,46,13.04276152,77.59295682
7,Indiranagar,164,12.98925313,77.60323762
16,Malleshwaram,145,12.99827141,77.73070677
13,Koramangala,169,12.93322796,77.63935511
17,Jayanagar,158,12.88148632,77.67426219
9,HSR Layout,180,13.02068308,77.64935517
12,BTM Layout,79,12.85012054,77.64214562
13,Yelahanka,148,12.93217929,77.72406264
9,Whitefield,164,12.90451099,77.55694574
5,BTM Layout,66,12.94713336,77.5783071
7,BTM Layout,173,12.92781701,77.56392512
1,Koramangala,4,13.02605427,77.67955907
4,Basavanagudi,178,12.91505151,77.71052588
4,BTM Layout,88,12.99018759,77.55725072
16,Jayanagar,55,12.96394261,77.49270412
5,BTM Layout,59,13.05026438,77.59823199
4,Basavanagudi,170,12.95702312,77.74529856
6,Marathahalli,2,13.06596902,77.51110453
3,Malleshwaram,46,12.85003644,77.58560028
8,Indiranagar,2,13.00120909,77.53141604
17,Koramangala,178,12.85245175,77.72680367
18,Marathahalli,129,13.02848358,77.61527519
18,Jayanagar,13,12.9087306,77.62362334
12,Jayanagar,70,12.94499531,77.45247837
1,Basavanagudi,22,12.94510938,77.64583393
