Request_ID,Month,Quarter,Day_of_Week
3064,11,Q4,Saturday
3065,7,Q3,Wednesday
3066,4,Q2,Tuesday
3067,12,Q4,Thursday
3068,3,Q1,Saturday
3069,5,Q2,Tuesday
3070,6,Q2,Sunday
3071,10,Q4,Tuesday
3072,1,Q1,Sunday
3073,7,Q3,Thursday
3074,1,Q1,Sunday
3075,4,Q2,Sunday
3076,5,Q2,Saturday
3077,5,Q2,Friday
3078,1,Q1,Monday
3079,12,Q4,Friday
3080,10,Q4,Friday
3081,5,Q2,Friday
3082,11,Q4,Wednesday
3083,10,Q4,Friday
3084,1,Q1,Sunday
3085,1,Q1,Saturday
3086,7,Q3,Saturday
3087,12,Q4,Thursday
3088,6,Q2,Saturday
3089,11,Q4,Sunday
3090,7,Q3,Saturday
3091,2,Q1,Tuesday
3092,6,Q2,Monday
3093,8,Q3,Friday
3094,2,Q1,Thursday
3095,9,Q3,Tuesday
3096,5,Q2,Monday
3097,6,Q2,Sunday
3098,8,Q3,Saturday
3099,12,Q4,Wednesday
3100,8,Q3,Sunday
3101,12,Q4,Monday
3102,9,Q3,Friday
3103,5,Q2,Saturday
3104,6,Q2,Friday
3105,5,Q2,Friday
3106,9,Q3,Tuesday
3107,3,Q1,Wednesday
3108,12,Q4,Sunday
3109,4,Q2,Friday
3110,10,Q4,Monday
3111,1,Q1,Thursday
3112,11,Q4,Monday
3113,7,Q3,Friday
3114,5,Q2,Saturday
3115,10,Q4,Tuesday
3116,6,Q2,Sunday
3117,8,Q3,Sunday
3118,12,Q4,Sunday
3119,4,Q2,Wednesday
3120,3,Q1,Monday
3121,12,Q4,Friday
3122,5,Q2,Saturday
3123,7,Q3,Wednesday
3124,12,Q4,Tuesday
3125,6,Q2,Thursday
3126,5,Q2,Wednesday
3127,4,Q2,Tuesday
3128,8,Q3,Monday
3129,10,Q4,Thursday
3130,1,Q1,Tuesday
3131,8,Q3,Thursday
3132,4,Q2,Sunday
3133,8,Q3,Sunday
3134,4,Q2,Saturday
3135,2,Q1,Sunday
3136,11,Q4,Monday
3137,6,Q2,Tuesday
3138,6,Q2,Tuesday
3139,10,Q4,Thursday
3140,3,Q1,Friday
3141,11,Q4,Monday
3142,5,Q2,Friday
3143,1,Q1,Friday
3144,1,Q1,Tuesday
3145,1,Q1,Wednesday
3146,3,Q1,Tuesday
3147,6,Q2,Monday
3148,5,Q2,Monday
3149,1,Q1,Wednesday
3150,4,Q2,Wednesday
3151,3,Q1,Sunday
3152,8,Q3,Friday
3153,7,Q3,Tuesday
3154,2,Q1,Wednesday
3155,4,Q2,Sunday
3156,3,Q1,Thursday
3157,5,Q2,Friday
3158,11,Q4,Wednesday
3159,3,Q1,Friday
3160,1,Q1,Wednesday
3161,4,Q2,Thursday
3162,6,Q2,Saturday
3163,6,Q2,Monday
3164,10,Q4,Friday
3165,5,Q2,Tuesday
3166,3,Q1,Friday
3167,2,Q1,Monday
3168,11,Q4,Friday
3169,9,Q3,Tuesday
3170,12,Q4,Tuesday
3171,7,Q3,Saturday
3172,12,Q4,Wednesday
3173,3,Q1,Friday
3174,5,Q2,Monday
3175,4,Q2,Wednesday
3176,6,Q2,Monday
3177,2,Q1,Sunday
3178,7,Q3,Friday
3179,7,Q3,Saturday
3180,10,Q4,Tuesday
3181,5,Q2,Sunday
3182,6,Q2,Friday
3183,7,Q3,Monday
3184,10,Q4,Tuesday
3185,2,Q1,Tuesday
3186,12,Q4,Friday
3187,8,Q3,Saturday
3188,4,Q2,Friday
3189,3,Q1,Monday
3190,9,Q3,Thursday
3191,1,Q1,Friday
3192,2,Q1,Tuesday
3193,3,Q1,Wednesday
3194,12,Q4,Friday
3195,4,Q2,Saturday
3196,6,Q2,Monday
3197,7,Q3,Sunday
3198,3,Q1,Monday
3199,10,Q4,Thursday
3200,6,Q2,Thursday
3201,10,Q4,Thursday
3202,1,Q1,Sunday
3203,5,Q2,Friday
3204,2,Q1,Thursday
3205,7,Q3,Thursday
3206,6,Q2,Thursday
3207,5,Q2,Saturday
3208,12,Q4,Tuesday
3209,11,Q4,Friday
3210,7,Q3,Tuesday
3211,7,Q3,Friday
3212,7,Q3,Wednesday
3213,10,Q4,Friday
3214,12,Q4,Sunday
3215,1,Q1,Sunday
3216,8,Q3,Saturday
3217,5,Q2,Wednesday
3218,1,Q1,Monday
3219,3,Q1,Saturday
3220,5,Q2,Saturday
3221,5,Q2,Tuesday
3222,12,Q4,Monday
3223,9,Q3,Tuesday
3224,10,Q4,Sunday
3225,10,Q4,Wednesday
3226,9,Q3,Thursday
3227,2,Q1,Thursday
3228,5,Q2,Saturday
3229,1,Q1,Friday
3230,6,Q2,Saturday
3231,5,Q2,Thursday
3232,1,Q1,Wednesday
3233,7,Q3,Sunday
3234,9,Q3,Monday
3235,12,Q4,Tuesday
3236,4,Q2,Saturday
3237,11,Q4,Sunday
3238,12,Q4,Saturday
3239,9,Q3,Friday
3240,6,Q2,Friday
3241,4,Q2,Saturday
3242,9,Q3,Monday
3243,12,Q4,Saturday
3244,9,Q3,Friday
3245,11,Q4,Saturday
3246,7,Q3,Tuesday
3247,9,Q3,Tuesday
3248,10,Q4,Monday
3249,9,Q3,Thursday
3250,9,Q3,Sunday
3251,4,Q2,Saturday
3252,7,Q3,Saturday
3253,9,Q3,Tuesday
3254,8,Q3,Tuesday
3255,8,Q3,Saturday
3256,1,Q1,Thursday
3257,9,Q3,Sunday
3258,1,Q1,Wednesday
3259,11,Q4,Wednesday
3260,3,Q1,Monday
3261,6,Q2,Sunday
3262,8,Q3,Sunday
3263,10,Q4,Sunday
3264,9,Q3,Thursday
3265,12,Q4,Tuesday
3266,8,Q3,Saturday
3267,8,Q3,Thursday
3268,9,Q3,Saturday
3269,6,Q2,Saturday
3270,12,Q4,Sunday
3271,3,Q1,Wednesday
3272,9,Q3,Sunday
3273,4,Q2,Saturday
3274,4,Q2,Wednesday
3275,5,Q2,Thursday
3276,4,Q2,Tuesday
3277,3,Q1,Friday
3278,2,Q1,Monday
3279,6,Q2,Tuesday
3280,11,Q4,Monday
3281,6,Q2,Tuesday
3282,8,Q3,Monday
3283,4,Q2,Thursday
3284,4,Q2,Monday
3285,11,Q4,Friday
3286,4,Q2,Monday
3287,9,Q3,Thursday
3288,7,Q3,Friday
3289,5,Q2,Monday
3290,2,Q1,Saturday
3291,3,Q1,Monday
3292,4,Q2,Sunday
3293,6,Q2,Saturday
3294,9,Q3,Saturday
3295,12,Q4,Saturday
3296,7,Q3,Thursday
3297,2,Q1,Tuesday
3298,11,Q4,Saturday
3299,11,Q4,Sunday
3300,1,Q1,Saturday
3301,3,Q1,Saturday
3302,11,Q4,Saturday
3303,3,Q1,Saturday
3304,10,Q4,Wednesday
3305,11,Q4,Friday
3306,12,Q4,Monday
3307,8,Q3,Saturday
3308,7,Q3,Friday
3309,1,Q1,Thursday
3310,3,Q1,Monday
3311,3,Q1,Saturday
3312,5,Q2,Monday
3313,3,Q1,Sunday
3314,11,Q4,Sunday
3315,2,Q1,Wednesday
3316,10,Q4,Friday
3317,6,Q2,Tuesday
3318,4,Q2,Saturday
3319,12,Q4,Thursday
3320,12,Q4,Thursday
3321,5,Q2,Sunday
3322,2,Q1,Wednesday
3323,6,Q2,Sunday
3324,4,Q2,Saturday
3325,6,Q2,Tuesday
3326,12,Q4,Tuesday
3327,12,Q4,Sunday
3328,2,Q1,Monday
3329,8,Q3,Monday
3330,8,Q3,Saturday
3331,8,Q3,Tuesday
3332,9,Q3,Saturday
3333,8,Q3,Sunday
3334,6,Q2,Monday
3335,4,Q2,Tuesday
3336,7,Q3,Tuesday
3337,7,Q3,Thursday
3338,12,Q4,Wednesday
3339,7,Q3,Wednesday
3340,6,Q2,Thursday
3341,2,Q1,Tuesday
3342,2,Q1,Wednesday
3343,7,Q3,Friday
3344,3,Q1,Thursday
3345,3,Q1,Sunday
3346,3,Q1,Wednesday
3347,2,Q1,Wednesday
3348,7,Q3,Wednesday
3349,8,Q3,Saturday
3350,11,Q4,Friday
3351,3,Q1,Tuesday
3352,2,Q1,Thursday
3353,2,Q1,Wednesday
3354,1,Q1,Sunday
3355,1,Q1,Wednesday
3356,12,Q4,Sunday
3357,1,Q1,Tuesday
3358,10,Q4,Tuesday
3359,10,Q4,Wednesday
3360,11,Q4,Friday
3361,12,Q4,Monday
3362,1,Q1,Monday
3363,8,Q3,Sunday
3364,6,Q2,Tuesday
3365,5,Q2,Friday
3366,7,Q3,Thursday
3367,3,Q1,Thursday
3368,5,Q2,Friday
3369,4,Q2,Monday
3370,12,Q4,Friday
3371,6,Q2,Sunday
3372,7,Q3,Saturday
3373,8,Q3,Sunday
3374,3,Q1,Thursday
3375,1,Q1,Wednesday
3376,8,Q3,Thursday
3377,8,Q3,Monday
3378,11,Q4,Monday
3379,12,Q4,Monday
3380,1,Q1,Friday
3381,11,Q4,Sunday
3382,11,Q4,Monday
3383,10,Q4,Thursday
3384,12,Q4,Saturday
3385,6,Q2,Sunday
3386,7,Q3,Sunday
3387,11,Q4,Sunday
3388,5,Q2,Saturday
3389,11,Q4,Saturday
3390,5,Q2,Friday
3391,12,Q4,Saturday
3392,11,Q4,Tuesday
3393,3,Q1,Monday
3394,8,Q3,Friday
3395,1,Q1,Monday
3396,3,Q1,Wednesday
3397,4,Q2,Saturday
3398,3,Q1,Friday
3399,1,Q1,Saturday
3400,4,Q2,Tuesday
3401,2,Q1,Monday
3402,7,Q3,Wednesday
3403,1,Q1,Thursday
3404,4,Q2,Wednesday
3405,4,Q2,Tuesday
3406,7,Q3,Monday
3407,5,Q2,Saturday
3408,12,Q4,Friday
3409,1,Q1,Friday
3410,6,Q2,Friday
3411,9,Q3,Saturday
3412,4,Q2,Friday
3413,9,Q3,Saturday
3414,2,Q1,Thursday
3415,4,Q2,Tuesday
3416,10,Q4,Monday
3417,10,Q4,Saturday
3418,1,Q1,Monday
3419,2,Q1,Wednesday
3420,4,Q2,Saturday
3421,10,Q4,Tuesday
3422,1,Q1,Tuesday
3423,4,Q2,Monday
3424,1,Q1,Saturday
3425,9,Q3,Wednesday
3426,12,Q4,Saturday
3427,10,Q4,Saturday
3428,4,Q2,Saturday
3429,3,Q1,Wednesday
3430,4,Q2,Wednesday
3431,10,Q4,Saturday
3432,3,Q1,Monday
3433,9,Q3,Tuesday
3434,8,Q3,Monday
3435,8,Q3,Tuesday
3436,6,Q2,Tuesday
3437,1,Q1,Saturday
3438,7,Q3,Wednesday
3439,12,Q4,Sunday
3440,7,Q3,Friday
3441,7,Q3,Wednesday
3442,7,Q3,Thursday
3443,10,Q4,Thursday
3444,12,Q4,Monday
3445,10,Q4,Friday
3446,7,Q3,Thursday
3447,3,Q1,Tuesday
3448,12,Q4,Saturday
3449,10,Q4,Monday
3450,4,Q2,Sunday
3451,6,Q2,Sunday
3452,1,Q1,Tuesday
3453,5,Q2,Saturday
3454,7,Q3,Monday
3455,8,Q3,Friday
3456,11,Q4,Wednesday
3457,8,Q3,Saturday
3458,12,Q4,Sunday
3459,5,Q2,Wednesday
3460,5,Q2,Tuesday
3461,5,Q2,Thursday
3462,1,Q1,Wednesday
3463,4,Q2,Friday
3464,9,Q3,Sunday
3465,8,Q3,Friday
3466,12,Q4,Saturday
3467,3,Q1,Sunday
3468,8,Q3,Saturday
3469,6,Q2,Thursday
3470,10,Q4,Wednesday
3471,3,Q1,Saturday
3472,6,Q2,Tuesday
3473,1,Q1,Friday
3474,1,Q1,Thursday
3475,8,Q3,Wednesday
3476,7,Q3,Friday
3477,7,Q3,Wednesday
3478,4,Q2,Tuesday
3479,7,Q3,Saturday
3480,9,Q3,Sunday
3481,8,Q3,Wednesday
3482,8,Q3,Saturday
3483,2,Q1,Tuesday
3484,1,Q1,Thursday
3485,3,Q1,Sunday
3486,6,Q2,Sunday
3487,9,Q3,Sunday
3488,12,Q4,Thursday
3489,3,Q1,Sunday
3490,11,Q4,Tuesday
3491,6,Q2,Wednesday
3492,6,Q2,Thursday
3493,10,Q4,Saturday
3494,4,Q2,Tuesday
3495,6,Q2,Thursday
3496,10,Q4,Thursday
3497,1,Q1,Wednesday
3498,10,Q4,Friday
3499,6,Q2,Monday
3500,1,Q1,Thursday
3501,7,Q3,Friday
3502,1,Q1,Tuesday
3503,7,Q3,Wednesday
3504,6,Q2,Tuesday
3505,7,Q3,Monday
3506,6,Q2,Thursday
3507,6,Q2,Friday
3508,7,Q3,Sunday
3509,3,Q1,Saturday
3510,10,Q4,Saturday
3511,12,Q4,Wednesday
3512,4,Q2,Saturday
3513,12,Q4,Tuesday
3514,6,Q2,Wednesday
3515,4,Q2,Friday
3516,4,Q2,Thursday
3517,4,Q2,Saturday
3518,9,Q3,Sunday
3519,9,Q3,Sunday
3520,5,Q2,Thursday
3521,7,Q3,Saturday
3522,6,Q2,Tuesday
3523,9,Q3,Saturday
3524,4,Q2,Saturday
3525,12,Q4,Sunday
3526,4,Q2,Thursday
3527,1,Q1,Thursday
3528,9,Q3,Thursday
3529,1,Q1,Monday
3530,1,Q1,Wednesday
3531,12,Q4,Tuesday
3532,9,Q3,Friday
3533,8,Q3,Saturday
3534,11,Q4,Wednesday
3535,9,Q3,Monday
3536,5,Q2,Thursday
3537,9,Q3,Wednesday
3538,12,Q4,Monday
3539,5,Q2,Sunday
3540,2,Q1,Friday
3541,1,Q1,Tuesday
3542,10,Q4,Friday
3543,3,Q1,Tuesday
3544,9,Q3,Saturday
3545,8,Q3,Monday
3546,8,Q3,Thursday
3547,1,Q1,Saturday
3548,9,Q3,Saturday
3549,3,Q1,Thursday
3550,5,Q2,Saturday
3551,4,Q2,Tuesday
3552,6,Q2,Sunday
3553,8,Q3,Monday
3554,11,Q4,Monday
3555,12,Q4,Wednesday
3556,5,Q2,Saturday
3557,4,Q2,Sunday
3558,7,Q3,Monday
3559,5,Q2,Monday
3560,5,Q2,Saturday
3561,12,Q4,Wednesday
3562,3,Q1,Saturday
3563,5,Q2,Sunday
3564,2,Q1,Tuesday
3565,3,Q1,Monday
3566,1,Q1,Tuesday
3567,9,Q3,Tuesday
3568,6,Q2,Sunday
3569,10,Q4,Thursday
3570,5,Q2,Thursday
3571,5,Q2,Tuesday
3572,5,Q2,Tuesday
3573,9,Q3,Thursday
3574,1,Q1,Friday
3575,4,Q2,Friday
3576,1,Q1,Sunday
3577,9,Q3,Friday
3578,11,Q4,Wednesday
3579,2,Q1,Sunday
3580,3,Q1,Sunday
3581,10,Q4,Monday
3582,5,Q2,Saturday
3583,8,Q3,Saturday
3584,6,Q2,Sunday
3585,4,Q2,Thursday
3586,9,Q3,Tuesday
3587,1,Q1,Thursday
3588,2,Q1,Wednesday
3589,7,Q3,Wednesday
3590,11,Q4,Saturday
3591,1,Q1,Thursday
3592,6,Q2,Monday
3593,6,Q2,Saturday
3594,4,Q2,Thursday
3595,9,Q3,Tuesday
3596,9,Q3,Friday
3597,6,Q2,Friday
3598,2,Q1,Saturday
3599,5,Q2,Friday
3600,11,Q4,Friday
3601,5,Q2,Wednesday
3602,2,Q1,Friday
3603,11,Q4,Saturday
3604,7,Q3,Friday
3605,6,Q2,Saturday
3606,9,Q3,Sunday
3607,1,Q1,Thursday
3608,1,Q1,Tuesday
3609,6,Q2,Friday
3610,10,Q4,Tuesday
3611,4,Q2,Friday
3612,2,Q1,Saturday
3613,7,Q3,Monday
3614,8,Q3,Tuesday
3615,4,Q2,Wednesday
3616,5,Q2,Tuesday
3617,3,Q1,Tuesday
3618,1,Q1,Wednesday
3619,6,Q2,Friday
3620,3,Q1,Saturday
3621,1,Q1,Thursday
3622,12,Q4,Thursday
3623,6,Q2,Monday
3624,9,Q3,Tuesday
3625,4,Q2,Thursday
3626,2,Q1,Thursday
3627,7,Q3,Sunday
3628,8,Q3,Monday
3629,4,Q2,Thursday
3630,12,Q4,Saturday
3631,2,Q1,Sunday
3632,10,Q4,Friday
3633,3,Q1,Monday
3634,7,Q3,Saturday
3635,10,Q4,Sunday
3636,9,Q3,Wednesday
3637,4,Q2,Monday
3638,4,Q2,Tuesday
3639,5,Q2,Sunday
3640,7,Q3,Friday
3641,10,Q4,Saturday
3642,4,Q2,Tuesday
3643,1,Q1,Tuesday
3644,2,Q1,Saturday
3645,12,Q4,Saturday
3646,5,Q2,Tuesday
3647,2,Q1,Tuesday
3648,9,Q3,Tuesday
3649,6,Q2,Monday
3650,2,Q1,Saturday
3651,11,Q4,Friday
3652,12,Q4,Monday
3653,7,Q3,Sunday
3654,1,Q1,Friday
3655,8,Q3,Sunday
3656,7,Q3,Sunday
3657,12,Q4,Tuesday
3658,5,Q2,Tuesday
3659,1,Q1,Friday
3660,10,Q4,Thursday
3661,11,Q4,Sunday
3662,8,Q3,Wednesday
3663,4,Q2,Saturday
3664,9,Q3,Tuesday
3665,1,Q1,Tuesday
3666,8,Q3,Thursday
3667,10,Q4,Sunday
3668,4,Q2,Friday
3669,11,Q4,Tuesday
3670,5,Q2,Friday
3671,2,Q1,Tuesday
3672,7,Q3,Monday
3673,8,Q3,Friday
3674,4,Q2,Monday
3675,8,Q3,Thursday
3676,4,Q2,Thursday
3677,5,Q2,Wednesday
3678,11,Q4,Sunday
3679,7,Q3,Wednesday
3680,5,Q2,Sunday
3681,5,Q2,Thursday
3682,10,Q4,Sunday
3683,10,Q4,Monday
3684,6,Q2,Wednesday
3685,5,Q2,Friday
3686,3,Q1,Sunday
3687,1,Q1,Friday
3688,5,Q2,Friday
3689,4,Q2,Tuesday
3690,2,Q1,Saturday
3691,10,Q4,Saturday
3692,11,Q4,Thursday
3693,9,Q3,Monday
3694,3,Q1,Tuesday
3695,1,Q1,Sunday
3696,10,Q4,Thursday
3697,7,Q3,Thursday
3698,5,Q2,Tuesday
3699,7,Q3,Tuesday
3700,2,Q1,Monday
3701,12,Q4,Tuesday
3702,10,Q4,Wednesday
3703,8,Q3,Monday
3704,1,Q1,Thursday
3705,7,Q3,Wednesday
3706,2,Q1,Monday
3707,2,Q1,Monday
3708,7,Q3,Saturday
3709,11,Q4,Tuesday
3710,4,Q2,Wednesday
3711,11,Q4,Sunday
3712,5,Q2,Friday
3713,12,Q4,Friday
3714,8,Q3,Wednesday
3715,6,Q2,Saturday
3716,5,Q2,Tuesday
3717,3,Q1,Wednesday
3718,4,Q2,Sunday
3719,6,Q2,Wednesday
3720,11,Q4,Thursday
3721,12,Q4,Friday
3722,9,Q3,Wednesday
3723,6,Q2,Wednesday
3724,10,Q4,Sunday
3725,10,Q4,Saturday
3726,7,Q3,Tuesday
3727,7,Q3,Thursday
3728,4,Q2,Thursday
3729,10,Q4,Thursday
3730,9,Q3,Tuesday
3731,4,Q2,Thursday
3732,2,Q1,Monday
3733,10,Q4,Tuesday
3734,2,Q1,Saturday
3735,7,Q3,Wednesday
3736,11,Q4,Tuesday
3737,9,Q3,Wednesday
3738,5,Q2,Monday
3739,8,Q3,Saturday
3740,4,Q2,Saturday
3741,2,Q1,Saturday
3742,1,Q1,Monday
3743,5,Q2,Sunday
3744,10,Q4,Friday
3745,11,Q4,Thursday
3746,2,Q1,Friday
3747,6,Q2,Sunday
3748,9,Q3,Thursday
3749,8,Q3,Thursday
3750,6,Q2,Tuesday
3751,5,Q2,Sunday
3752,10,Q4,Friday
3753,9,Q3,Tuesday
3754,7,Q3,Friday
3755,3,Q1,Thursday
3756,9,Q3,Wednesday
3757,2,Q1,Saturday
3758,4,Q2,Friday
3759,4,Q2,Sunday
3760,6,Q2,Sunday
3761,4,Q2,Saturday
3762,10,Q4,Saturday
3763,5,Q2,Monday
3764,6,Q2,Sunday
3765,11,Q4,Saturday
3766,8,Q3,Thursday
3767,6,Q2,Monday
3768,3,Q1,Saturday
3769,9,Q3,Tuesday
3770,12,Q4,Friday
3771,1,Q1,Wednesday
3772,2,Q1,Wednesday
3773,10,Q4,Tuesday
3774,1,Q1,Tuesday
3775,6,Q2,Sunday
3776,11,Q4,Thursday
3777,2,Q1,Thursday
3778,6,Q2,Sunday
3779,3,Q1,Monday
3780,8,Q3,Saturday
3781,9,Q3,Thursday
3782,4,Q2,Saturday
3783,3,Q1,Thursday
3784,11,Q4,Tuesday
3785,3,Q1,Tuesday
3786,5,Q2,Wednesday
3787,11,Q4,Monday
3788,2,Q1,Sunday
3789,3,Q1,Sunday
3790,5,Q2,Wednesday
3791,9,Q3,Tuesday
3792,11,Q4,Monday
3793,9,Q3,Wednesday
3794,5,Q2,Tuesday
3795,8,Q3,Saturday
3796,5,Q2,Thursday
3797,5,Q2,Sunday
3798,5,Q2,Monday
3799,4,Q2,Saturday
3800,11,Q4,Sunday
3801,7,Q3,Friday
3802,9,Q3,Sunday
3803,9,Q3,Sunday
3804,12,Q4,Wednesday
3805,2,Q1,Sunday
3806,8,Q3,Wednesday
3807,1,Q1,Wednesday
3808,1,Q1,Thursday
3809,7,Q3,Thursday
3810,12,Q4,Wednesday
3811,8,Q3,Monday
3812,3,Q1,Monday
3813,9,Q3,Thursday
3814,10,Q4,Saturday
3815,7,Q3,Friday
3816,11,Q4,Monday
3817,5,Q2,Saturday
3818,4,Q2,Saturday
3819,6,Q2,Sunday
3820,10,Q4,Friday
3821,8,Q3,Tuesday
3822,2,Q1,Wednesday
3823,1,Q1,Sunday
3824,6,Q2,Friday
3825,5,Q2,Saturday
3826,2,Q1,Friday
3827,10,Q4,Thursday
3828,1,Q1,Friday
3829,6,Q2,Sunday
3830,10,Q4,Monday
3831,8,Q3,Wednesday
3832,1,Q1,Wednesday
3833,4,Q2,Wednesday
3834,3,Q1,Saturday
3835,3,Q1,Wednesday
3836,2,Q1,Saturday
3837,8,Q3,Monday
3838,7,Q3,Thursday
3839,3,Q1,Thursday
3840,1,Q1,Sunday
3841,3,Q1,Sunday
3842,7,Q3,Thursday
3843,9,Q3,Saturday
3844,3,Q1,Friday
3845,3,Q1,Wednesday
3846,5,Q2,Friday
3847,5,Q2,Friday
3848,3,Q1,Sunday
3849,9,Q3,Thursday
3850,12,Q4,Wednesday
3851,1,Q1,Friday
3852,8,Q3,Thursday
3853,11,Q4,Wednesday
3854,3,Q1,Tuesday
3855,10,Q4,Wednesday
3856,4,Q2,Sunday
3857,1,Q1,Thursday
3858,12,Q4,Thursday
3859,10,Q4,Monday
3860,4,Q2,Sunday
3861,12,Q4,Thursday
3862,7,Q3,Sunday
3863,1,Q1,Thursday
3864,10,Q4,Wednesday
3865,9,Q3,Thursday
3866,1,Q1,Wednesday
3867,8,Q3,Tuesday
3868,11,Q4,Monday
3869,1,Q1,Monday
3870,5,Q2,Friday
3871,7,Q3,Sunday
3872,5,Q2,Thursday
3873,7,Q3,Sunday
3874,9,Q3,Tuesday
3875,7,Q3,Saturday
3876,5,Q2,Monday
3877,12,Q4,Friday
3878,12,Q4,Friday
3879,4,Q2,Thursday
3880,1,Q1,Wednesday
3881,5,Q2,Monday
3882,6,Q2,Sunday
3883,2,Q1,Friday
3884,3,Q1,Tuesday
3885,5,Q2,Sunday
3886,8,Q3,Friday
3887,9,Q3,Saturday
3888,9,Q3,Monday
3889,6,Q2,Wednesday
3890,11,Q4,Friday
3891,12,Q4,Sunday
3892,1,Q1,Tuesday
3893,2,Q1,Monday
3894,7,Q3,Wednesday
3895,12,Q4,Thursday
3896,12,Q4,Sunday
3897,8,Q3,Friday
3898,3,Q1,Thursday
3899,5,Q2,Tuesday
3900,2,Q1,Thursday
3901,1,Q1,Friday
3902,11,Q4,Sunday
3903,5,Q2,Tuesday
3904,2,Q1,Thursday
3905,10,Q4,Thursday
3906,1,Q1,Tuesday
3907,3,Q1,Saturday
3908,2,Q1,Sunday
3909,4,Q2,Monday
3910,3,Q1,Monday
3911,10,Q4,Sunday
3912,10,Q4,Friday
3913,1,Q1,Monday
3914,4,Q2,Saturday
3915,5,Q2,Saturday
3916,10,Q4,Friday
3917,10,Q4,Wednesday
3918,7,Q3,Tuesday
3919,3,Q1,Wednesday
3920,4,Q2,Wednesday
3921,3,Q1,Thursday
3922,5,Q2,Friday
3923,4,Q2,Sunday
3924,6,Q2,Saturday
3925,6,Q2,Wednesday
3926,3,Q1,Monday
3927,3,Q1,Tuesday
3928,5,Q2,Sunday
3929,10,Q4,Friday
3930,7,Q3,Wednesday
3931,12,Q4,Thursday
3932,3,Q1,Wednesday
3933,5,Q2,Sunday
3934,5,Q2,Saturday
3935,11,Q4,Monday
3936,9,Q3,Thursday
3937,3,Q1,Tuesday
3938,6,Q2,Friday
3939,12,Q4,Thursday
3940,7,Q3,Sunday
3941,12,Q4,Thursday
3942,12,Q4,Sunday
3943,1,Q1,Wednesday
3944,12,Q4,Monday
3945,7,Q3,Thursday
3946,8,Q3,Sunday
3947,6,Q2,Monday
3948,10,Q4,Sunday
3949,10,Q4,Friday
3950,3,Q1,Thursday
3951,7,Q3,Friday
3952,12,Q4,Friday
3953,2,Q1,Thursday
3954,11,Q4,Tuesday
3955,11,Q4,Wednesday
3956,9,Q3,Sunday
3957,3,Q1,Saturday
3958,1,Q1,Monday
3959,11,Q4,Wednesday
3960,5,Q2,Tuesday
3961,5,Q2,Tuesday
3962,2,Q1,Saturday
3963,8,Q3,Tuesday
3964,3,Q1,Wednesday
3965,9,Q3,Wednesday
3966,8,Q3,Sunday
3967,9,Q3,Tuesday
3968,12,Q4,Monday
3969,7,Q3,Wednesday
3970,7,Q3,Monday
3971,3,Q1,Sunday
3972,4,Q2,Wednesday
3973,10,Q4,Friday
3974,7,Q3,Thursday
3975,9,Q3,Monday
3976,6,Q2,Monday
3977,1,Q1,Wednesday
3978,11,Q4,Thursday
3979,5,Q2,Tuesday
3980,10,Q4,Friday
3981,10,Q4,Saturday
3982,12,Q4,Tuesday
3983,11,Q4,Sunday
3984,8,Q3,Tuesday
3985,2,Q1,Sunday
3986,10,Q4,Sunday
3987,2,Q1,Saturday
3988,11,Q4,Sunday
3989,6,Q2,Thursday
3990,8,Q3,Sunday
3991,5,Q2,Tuesday
3992,1,Q1,Sunday
3993,2,Q1,Wednesday
3994,9,Q3,Saturday
3995,4,Q2,Thursday
3996,10,Q4,Sunday
3997,11,Q4,Saturday
3998,6,Q2,Tuesday
3999,4,Q2,Thursday
4000,9,Q3,Monday
4001,1,Q1,Monday
4002,6,Q2,Tuesday
4003,7,Q3,Friday
4004,6,Q2,Sunday
4005,11,Q4,Tuesday
4006,8,Q3,Wednesday
4007,1,Q1,Monday
4008,10,Q4,Thursday
4009,3,Q1,Thursday
4010,4,Q2,Tuesday
4011,9,Q3,Wednesday
4012,12,Q4,Monday
4013,1,Q1,Saturday
4014,5,Q2,Friday
4015,7,Q3,Wednesday
4016,2,Q1,Monday
4017,10,Q4,Monday
4018,4,Q2,Tuesday
4019,10,Q4,Friday
4020,11,Q4,Monday
4021,12,Q4,Saturday
4022,3,Q1,Monday
4023,1,Q1,Saturday
4024,12,Q4,Tuesday
4025,6,Q2,Thursday
4026,4,Q2,Saturday
4027,12,Q4,Tuesday
4028,11,Q4,Wednesday
4029,7,Q3,Saturday
4030,11,Q4,Monday
4031,2,Q1,Wednesday
4032,6,Q2,Saturday
4033,10,Q4,Saturday
4034,6,Q2,Sunday
4035,7,Q3,Monday
4036,6,Q2,Saturday
4037,3,Q1,Thursday
4038,9,Q3,Monday
4039,3,Q1,Thursday
4040,1,Q1,Monday
4041,7,Q3,Wednesday
4042,2,Q1,Saturday
4043,6,Q2,Friday
4044,1,Q1,Saturday
4045,11,Q4,Friday
4046,12,Q4,Tuesday
4047,4,Q2,Wednesday
4048,9,Q3,Wednesday
4049,3,Q1,Tuesday
4050,9,Q3,Thursday
4051,7,Q3,Friday
4052,6,Q2,Monday
4053,3,Q1,Sunday
4054,2,Q1,Friday
4055,9,Q3,Thursday
4056,10,Q4,Tuesday
4057,6,Q2,Sunday
4058,4,Q2,Tuesday
4059,6,Q2,Sunday
4060,9,Q3,Friday
